,Episode Batch,Learning Rate,Mean Absolute Error,Mean Squared Error,Batch Gym Reward,Batch User Reward,BAC Gradient,Policy Evolution
128,129.0,0.025,0.006684180491706142,0.005763496681095939,0.0,-4995.0,"[[-0.00173329]
 [-0.00566018]
 [-0.01022843]
 [-0.01022843]
 [-0.00424148]
 [-0.01385083]
 [-0.02502964]
 [-0.02502964]
 [-0.0057436 ]
 [-0.01875609]
 [-0.03389387]
 [-0.03389387]
 [-0.004304  ]
 [-0.01405497]
 [-0.02539854]
 [-0.02539854]
 [ 0.00173329]
 [ 0.00566018]
 [ 0.01022843]
 [ 0.01022843]
 [ 0.00424148]
 [ 0.01385083]
 [ 0.02502964]
 [ 0.02502964]
 [ 0.0057436 ]
 [ 0.01875609]
 [ 0.03389387]
 [ 0.03389387]
 [ 0.004304  ]
 [ 0.01405497]
 [ 0.02539854]
 [ 0.02539854]]","[[-0.01581971]
 [-0.05166024]
 [-0.09335454]
 [-0.09335454]
 [-0.03951068]
 [-0.12902459]
 [-0.23315862]
 [-0.23315862]
 [-0.05494777]
 [-0.17943535]
 [-0.32425523]
 [-0.32425523]
 [-0.04255005]
 [-0.13894985]
 [-0.25109443]
 [-0.25109443]
 [ 0.01581971]
 [ 0.05166024]
 [ 0.09335454]
 [ 0.09335454]
 [ 0.03951068]
 [ 0.12902459]
 [ 0.23315862]
 [ 0.23315862]
 [ 0.05494777]
 [ 0.17943535]
 [ 0.32425523]
 [ 0.32425523]
 [ 0.04255005]
 [ 0.13894985]
 [ 0.25109443]
 [ 0.25109443]]"
129,130.0,0.025,0.00782530465949227,0.007960601091803285,0.0,-4995.0,"[[-0.00149375]
 [-0.00487794]
 [-0.00881486]
 [-0.00881486]
 [-0.00395752]
 [-0.01292353]
 [-0.02335394]
 [-0.02335394]
 [-0.00580215]
 [-0.01894729]
 [-0.03423939]
 [-0.03423939]
 [-0.00470734]
 [-0.01537212]
 [-0.02777875]
 [-0.02777875]
 [ 0.00149375]
 [ 0.00487794]
 [ 0.00881486]
 [ 0.00881486]
 [ 0.00395752]
 [ 0.01292353]
 [ 0.02335394]
 [ 0.02335394]
 [ 0.00580215]
 [ 0.01894729]
 [ 0.03423939]
 [ 0.03423939]
 [ 0.00470734]
 [ 0.01537212]
 [ 0.02777875]
 [ 0.02777875]]","[[-0.01585705]
 [-0.05178219]
 [-0.09357491]
 [-0.09357491]
 [-0.03960962]
 [-0.12934768]
 [-0.23374247]
 [-0.23374247]
 [-0.05509282]
 [-0.17990903]
 [-0.32511121]
 [-0.32511121]
 [-0.04266774]
 [-0.13933416]
 [-0.2517889 ]
 [-0.2517889 ]
 [ 0.01585705]
 [ 0.05178219]
 [ 0.09357491]
 [ 0.09357491]
 [ 0.03960962]
 [ 0.12934768]
 [ 0.23374247]
 [ 0.23374247]
 [ 0.05509282]
 [ 0.17990903]
 [ 0.32511121]
 [ 0.32511121]
 [ 0.04266774]
 [ 0.13933416]
 [ 0.2517889 ]
 [ 0.2517889 ]]"
130,131.0,0.025,0.005750129876922402,0.004331383161793309,0.0,-4995.0,"[[-0.00193394]
 [-0.0063154 ]
 [-0.01141247]
 [-0.01141247]
 [-0.00442848]
 [-0.01446146]
 [-0.02613312]
 [-0.02613312]
 [-0.0056116 ]
 [-0.01832503]
 [-0.03311492]
 [-0.03311492]
 [-0.00393496]
 [-0.01284986]
 [-0.0232208 ]
 [-0.0232208 ]
 [ 0.00193394]
 [ 0.0063154 ]
 [ 0.01141247]
 [ 0.01141247]
 [ 0.00442848]
 [ 0.01446146]
 [ 0.02613312]
 [ 0.02613312]
 [ 0.0056116 ]
 [ 0.01832503]
 [ 0.03311492]
 [ 0.03311492]
 [ 0.00393496]
 [ 0.01284986]
 [ 0.0232208 ]
 [ 0.0232208 ]]","[[-0.0159054 ]
 [-0.05194008]
 [-0.09386022]
 [-0.09386022]
 [-0.03972033]
 [-0.12970922]
 [-0.2343958 ]
 [-0.2343958 ]
 [-0.05523311]
 [-0.18036716]
 [-0.32593908]
 [-0.32593908]
 [-0.04276611]
 [-0.1396554 ]
 [-0.25236942]
 [-0.25236942]
 [ 0.0159054 ]
 [ 0.05194008]
 [ 0.09386022]
 [ 0.09386022]
 [ 0.03972033]
 [ 0.12970922]
 [ 0.2343958 ]
 [ 0.2343958 ]
 [ 0.05523311]
 [ 0.18036716]
 [ 0.32593908]
 [ 0.32593908]
 [ 0.04276611]
 [ 0.1396554 ]
 [ 0.25236942]
 [ 0.25236942]]"
131,132.0,0.025,0.0076830208711396505,0.0077918028812405055,0.0,-4995.0,"[[-0.00148494]
 [-0.00484917]
 [-0.00876288]
 [-0.00876288]
 [-0.00391294]
 [-0.01277795]
 [-0.02309087]
 [-0.02309087]
 [-0.00570582]
 [-0.0186327 ]
 [-0.03367091]
 [-0.03367091]
 [-0.00460419]
 [-0.01503528]
 [-0.02717005]
 [-0.02717005]
 [ 0.00148494]
 [ 0.00484917]
 [ 0.00876288]
 [ 0.00876288]
 [ 0.00391294]
 [ 0.01277795]
 [ 0.02309087]
 [ 0.02309087]
 [ 0.00570582]
 [ 0.0186327 ]
 [ 0.03367091]
 [ 0.03367091]
 [ 0.00460419]
 [ 0.01503528]
 [ 0.02717005]
 [ 0.02717005]]","[[-0.01594252]
 [-0.05206131]
 [-0.09407929]
 [-0.09407929]
 [-0.03981816]
 [-0.13002867]
 [-0.23497307]
 [-0.23497307]
 [-0.05537575]
 [-0.18083297]
 [-0.32678086]
 [-0.32678086]
 [-0.04288122]
 [-0.14003128]
 [-0.25304867]
 [-0.25304867]
 [ 0.01594252]
 [ 0.05206131]
 [ 0.09407929]
 [ 0.09407929]
 [ 0.03981816]
 [ 0.13002867]
 [ 0.23497307]
 [ 0.23497307]
 [ 0.05537575]
 [ 0.18083297]
 [ 0.32678086]
 [ 0.32678086]
 [ 0.04288122]
 [ 0.14003128]
 [ 0.25304867]
 [ 0.25304867]]"
132,133.0,0.025,0.007595805647071107,0.007673603035934284,0.0,-4995.0,"[[-0.00132877]
 [-0.00433917]
 [-0.00784126]
 [-0.00784126]
 [-0.00372521]
 [-0.01216491]
 [-0.02198304]
 [-0.02198304]
 [-0.00577928]
 [-0.01887261]
 [-0.03410445]
 [-0.03410445]
 [-0.00496156]
 [-0.01620229]
 [-0.02927894]
 [-0.02927894]
 [ 0.00132877]
 [ 0.00433917]
 [ 0.00784126]
 [ 0.00784126]
 [ 0.00372521]
 [ 0.01216491]
 [ 0.02198304]
 [ 0.02198304]
 [ 0.00577928]
 [ 0.01887261]
 [ 0.03410445]
 [ 0.03410445]
 [ 0.00496156]
 [ 0.01620229]
 [ 0.02927894]
 [ 0.02927894]]","[[-0.01597574]
 [-0.05216979]
 [-0.09427533]
 [-0.09427533]
 [-0.03991129]
 [-0.13033279]
 [-0.23552265]
 [-0.23552265]
 [-0.05552024]
 [-0.18130479]
 [-0.32763347]
 [-0.32763347]
 [-0.04300526]
 [-0.14043634]
 [-0.25378064]
 [-0.25378064]
 [ 0.01597574]
 [ 0.05216979]
 [ 0.09427533]
 [ 0.09427533]
 [ 0.03991129]
 [ 0.13033279]
 [ 0.23552265]
 [ 0.23552265]
 [ 0.05552024]
 [ 0.18130479]
 [ 0.32763347]
 [ 0.32763347]
 [ 0.04300526]
 [ 0.14043634]
 [ 0.25378064]
 [ 0.25378064]]"
133,134.0,0.025,0.007393044386504317,0.007324052110310281,0.0,-4995.0,"[[-0.00151951]
 [-0.00496205]
 [-0.00896685]
 [-0.00896685]
 [-0.00391647]
 [-0.01278947]
 [-0.02311168]
 [-0.02311168]
 [-0.00558608]
 [-0.0182417 ]
 [-0.03296433]
 [-0.03296433]
 [-0.00440901]
 [-0.01439789]
 [-0.02601824]
 [-0.02601824]
 [ 0.00151951]
 [ 0.00496205]
 [ 0.00896685]
 [ 0.00896685]
 [ 0.00391647]
 [ 0.01278947]
 [ 0.02311168]
 [ 0.02311168]
 [ 0.00558608]
 [ 0.0182417 ]
 [ 0.03296433]
 [ 0.03296433]
 [ 0.00440901]
 [ 0.01439789]
 [ 0.02601824]
 [ 0.02601824]]","[[-0.01601373]
 [-0.05229384]
 [-0.0944995 ]
 [-0.0944995 ]
 [-0.0400092 ]
 [-0.13065253]
 [-0.23610044]
 [-0.23610044]
 [-0.05565989]
 [-0.18176083]
 [-0.32845758]
 [-0.32845758]
 [-0.04311548]
 [-0.14079629]
 [-0.2544311 ]
 [-0.2544311 ]
 [ 0.01601373]
 [ 0.05229384]
 [ 0.0944995 ]
 [ 0.0944995 ]
 [ 0.0400092 ]
 [ 0.13065253]
 [ 0.23610044]
 [ 0.23610044]
 [ 0.05565989]
 [ 0.18176083]
 [ 0.32845758]
 [ 0.32845758]
 [ 0.04311548]
 [ 0.14079629]
 [ 0.2544311 ]
 [ 0.2544311 ]]"
134,135.0,0.025,0.006515753993550169,0.005731431764102772,0.0,-4995.0,"[[-0.00163871]
 [-0.00535129]
 [-0.00967025]
 [-0.00967025]
 [-0.00403221]
 [-0.01316744]
 [-0.0237947 ]
 [-0.0237947 ]
 [-0.00549044]
 [-0.01792936]
 [-0.03239991]
 [-0.03239991]
 [-0.00413706]
 [-0.01350981]
 [-0.0244134 ]
 [-0.0244134 ]
 [ 0.00163871]
 [ 0.00535129]
 [ 0.00967025]
 [ 0.00967025]
 [ 0.00403221]
 [ 0.01316744]
 [ 0.0237947 ]
 [ 0.0237947 ]
 [ 0.00549044]
 [ 0.01792936]
 [ 0.03239991]
 [ 0.03239991]
 [ 0.00413706]
 [ 0.01350981]
 [ 0.0244134 ]
 [ 0.0244134 ]]","[[-0.0160547 ]
 [-0.05242762]
 [-0.09474125]
 [-0.09474125]
 [-0.04011   ]
 [-0.13098171]
 [-0.23669531]
 [-0.23669531]
 [-0.05579715]
 [-0.18220907]
 [-0.32926757]
 [-0.32926757]
 [-0.04321891]
 [-0.14113403]
 [-0.25504143]
 [-0.25504143]
 [ 0.0160547 ]
 [ 0.05242762]
 [ 0.09474125]
 [ 0.09474125]
 [ 0.04011   ]
 [ 0.13098171]
 [ 0.23669531]
 [ 0.23669531]
 [ 0.05579715]
 [ 0.18220907]
 [ 0.32926757]
 [ 0.32926757]
 [ 0.04321891]
 [ 0.14113403]
 [ 0.25504143]
 [ 0.25504143]]"
135,136.0,0.025,0.006902459793925054,0.0064795773641182575,0.0,-4995.0,"[[-0.0015669 ]
 [-0.00511683]
 [-0.00924655]
 [-0.00924655]
 [-0.00393606]
 [-0.01285346]
 [-0.02322732]
 [-0.02322732]
 [-0.00547145]
 [-0.01786737]
 [-0.03228788]
 [-0.03228788]
 [-0.00420886]
 [-0.01374428]
 [-0.02483711]
 [-0.02483711]
 [ 0.0015669 ]
 [ 0.00511683]
 [ 0.00924655]
 [ 0.00924655]
 [ 0.00393606]
 [ 0.01285346]
 [ 0.02322732]
 [ 0.02322732]
 [ 0.00547145]
 [ 0.01786737]
 [ 0.03228788]
 [ 0.03228788]
 [ 0.00420886]
 [ 0.01374428]
 [ 0.02483711]
 [ 0.02483711]]","[[-0.01609387]
 [-0.05255554]
 [-0.09497242]
 [-0.09497242]
 [-0.0402084 ]
 [-0.13130305]
 [-0.23727599]
 [-0.23727599]
 [-0.05593394]
 [-0.18265575]
 [-0.33007477]
 [-0.33007477]
 [-0.04332413]
 [-0.14147764]
 [-0.25566236]
 [-0.25566236]
 [ 0.01609387]
 [ 0.05255554]
 [ 0.09497242]
 [ 0.09497242]
 [ 0.0402084 ]
 [ 0.13130305]
 [ 0.23727599]
 [ 0.23727599]
 [ 0.05593394]
 [ 0.18265575]
 [ 0.33007477]
 [ 0.33007477]
 [ 0.04332413]
 [ 0.14147764]
 [ 0.25566236]
 [ 0.25566236]]"
136,137.0,0.025,0.0060187281701587015,0.0049628371637178825,0.0,-4995.0,"[[-0.00166736]
 [-0.00544486]
 [-0.00983933]
 [-0.00983933]
 [-0.00403185]
 [-0.01316626]
 [-0.02379258]
 [-0.02379258]
 [-0.00539513]
 [-0.01761812]
 [-0.03183747]
 [-0.03183747]
 [-0.00399503]
 [-0.01304601]
 [-0.02357527]
 [-0.02357527]
 [ 0.00166736]
 [ 0.00544486]
 [ 0.00983933]
 [ 0.00983933]
 [ 0.00403185]
 [ 0.01316626]
 [ 0.02379258]
 [ 0.02379258]
 [ 0.00539513]
 [ 0.01761812]
 [ 0.03183747]
 [ 0.03183747]
 [ 0.00399503]
 [ 0.01304601]
 [ 0.02357527]
 [ 0.02357527]]","[[-0.01613556]
 [-0.05269166]
 [-0.0952184 ]
 [-0.0952184 ]
 [-0.0403092 ]
 [-0.13163221]
 [-0.2378708 ]
 [-0.2378708 ]
 [-0.05606881]
 [-0.1830962 ]
 [-0.33087071]
 [-0.33087071]
 [-0.043424  ]
 [-0.14180379]
 [-0.25625174]
 [-0.25625174]
 [ 0.01613556]
 [ 0.05269166]
 [ 0.0952184 ]
 [ 0.0952184 ]
 [ 0.0403092 ]
 [ 0.13163221]
 [ 0.2378708 ]
 [ 0.2378708 ]
 [ 0.05606881]
 [ 0.1830962 ]
 [ 0.33087071]
 [ 0.33087071]
 [ 0.043424  ]
 [ 0.14180379]
 [ 0.25625174]
 [ 0.25625174]]"
137,138.0,0.025,0.007352864502780613,0.007460917062682664,0.0,-4995.0,"[[-0.00130013]
 [-0.00424565]
 [-0.00767226]
 [-0.00767226]
 [-0.00361195]
 [-0.01179504]
 [-0.02131465]
 [-0.02131465]
 [-0.00555287]
 [-0.01813323]
 [-0.03276832]
 [-0.03276832]
 [-0.00472405]
 [-0.01542666]
 [-0.02787732]
 [-0.02787732]
 [ 0.00130013]
 [ 0.00424565]
 [ 0.00767226]
 [ 0.00767226]
 [ 0.00361195]
 [ 0.01179504]
 [ 0.02131465]
 [ 0.02131465]
 [ 0.00555287]
 [ 0.01813323]
 [ 0.03276832]
 [ 0.03276832]
 [ 0.00472405]
 [ 0.01542666]
 [ 0.02787732]
 [ 0.02787732]]","[[-0.01616806]
 [-0.0527978 ]
 [-0.09541021]
 [-0.09541021]
 [-0.0403995 ]
 [-0.13192708]
 [-0.23840367]
 [-0.23840367]
 [-0.05620764]
 [-0.18354953]
 [-0.33168992]
 [-0.33168992]
 [-0.04354211]
 [-0.14218946]
 [-0.25694867]
 [-0.25694867]
 [ 0.01616806]
 [ 0.0527978 ]
 [ 0.09541021]
 [ 0.09541021]
 [ 0.0403995 ]
 [ 0.13192708]
 [ 0.23840367]
 [ 0.23840367]
 [ 0.05620764]
 [ 0.18354953]
 [ 0.33168992]
 [ 0.33168992]
 [ 0.04354211]
 [ 0.14218946]
 [ 0.25694867]
 [ 0.25694867]]"
138,139.0,0.025,0.007306021530455324,0.007419535133883269,0.0,-4995.0,"[[-0.00129468]
 [-0.00422787]
 [-0.00764013]
 [-0.00764013]
 [-0.00358986]
 [-0.01172292]
 [-0.02118433]
 [-0.02118433]
 [-0.00550824]
 [-0.01798751]
 [-0.03250498]
 [-0.03250498]
 [-0.00467702]
 [-0.0152731 ]
 [-0.02759981]
 [-0.02759981]
 [ 0.00129468]
 [ 0.00422787]
 [ 0.00764013]
 [ 0.00764013]
 [ 0.00358986]
 [ 0.01172292]
 [ 0.02118433]
 [ 0.02118433]
 [ 0.00550824]
 [ 0.01798751]
 [ 0.03250498]
 [ 0.03250498]
 [ 0.00467702]
 [ 0.0152731 ]
 [ 0.02759981]
 [ 0.02759981]]","[[-0.01620043]
 [-0.0529035 ]
 [-0.09560121]
 [-0.09560121]
 [-0.04048925]
 [-0.13222015]
 [-0.23893328]
 [-0.23893328]
 [-0.05634534]
 [-0.18399922]
 [-0.33250254]
 [-0.33250254]
 [-0.04365903]
 [-0.14257128]
 [-0.25763867]
 [-0.25763867]
 [ 0.01620043]
 [ 0.0529035 ]
 [ 0.09560121]
 [ 0.09560121]
 [ 0.04048925]
 [ 0.13222015]
 [ 0.23893328]
 [ 0.23893328]
 [ 0.05634534]
 [ 0.18399922]
 [ 0.33250254]
 [ 0.33250254]
 [ 0.04365903]
 [ 0.14257128]
 [ 0.25763867]
 [ 0.25763867]]"
139,140.0,0.025,0.006221553105873448,0.005419081226888497,0.0,-4995.0,"[[-0.00158731]
 [-0.00518345]
 [-0.00936694]
 [-0.00936694]
 [-0.00389501]
 [-0.01271941]
 [-0.02298508]
 [-0.02298508]
 [-0.00528906]
 [-0.01727176]
 [-0.03121156]
 [-0.03121156]
 [-0.00397438]
 [-0.01297857]
 [-0.02345341]
 [-0.02345341]
 [ 0.00158731]
 [ 0.00518345]
 [ 0.00936694]
 [ 0.00936694]
 [ 0.00389501]
 [ 0.01271941]
 [ 0.02298508]
 [ 0.02298508]
 [ 0.00528906]
 [ 0.01727176]
 [ 0.03121156]
 [ 0.03121156]
 [ 0.00397438]
 [ 0.01297857]
 [ 0.02345341]
 [ 0.02345341]]","[[-0.01624011]
 [-0.05303309]
 [-0.09583538]
 [-0.09583538]
 [-0.04058662]
 [-0.13253814]
 [-0.23950791]
 [-0.23950791]
 [-0.05647757]
 [-0.18443101]
 [-0.33328283]
 [-0.33328283]
 [-0.04375839]
 [-0.14289575]
 [-0.258225  ]
 [-0.258225  ]
 [ 0.01624011]
 [ 0.05303309]
 [ 0.09583538]
 [ 0.09583538]
 [ 0.04058662]
 [ 0.13253814]
 [ 0.23950791]
 [ 0.23950791]
 [ 0.05647757]
 [ 0.18443101]
 [ 0.33328283]
 [ 0.33328283]
 [ 0.04375839]
 [ 0.14289575]
 [ 0.258225  ]
 [ 0.258225  ]]"
140,141.0,0.025,0.005261606697054687,0.003903515209863192,0.0,-4995.0,"[[-0.00175816]
 [-0.00574138]
 [-0.01037517]
 [-0.01037517]
 [-0.00407021]
 [-0.01329152]
 [-0.02401892]
 [-0.02401892]
 [-0.0052143 ]
 [-0.01702761]
 [-0.03077037]
 [-0.03077037]
 [-0.00369654]
 [-0.0120713 ]
 [-0.02181388]
 [-0.02181388]
 [ 0.00175816]
 [ 0.00574138]
 [ 0.01037517]
 [ 0.01037517]
 [ 0.00407021]
 [ 0.01329152]
 [ 0.02401892]
 [ 0.02401892]
 [ 0.0052143 ]
 [ 0.01702761]
 [ 0.03077037]
 [ 0.03077037]
 [ 0.00369654]
 [ 0.0120713 ]
 [ 0.02181388]
 [ 0.02181388]]","[[-0.01628406]
 [-0.05317662]
 [-0.09609476]
 [-0.09609476]
 [-0.04068838]
 [-0.13287043]
 [-0.24010838]
 [-0.24010838]
 [-0.05660793]
 [-0.1848567 ]
 [-0.33405209]
 [-0.33405209]
 [-0.0438508 ]
 [-0.14319753]
 [-0.25877035]
 [-0.25877035]
 [ 0.01628406]
 [ 0.05317662]
 [ 0.09609476]
 [ 0.09609476]
 [ 0.04068838]
 [ 0.13287043]
 [ 0.24010838]
 [ 0.24010838]
 [ 0.05660793]
 [ 0.1848567 ]
 [ 0.33405209]
 [ 0.33405209]
 [ 0.0438508 ]
 [ 0.14319753]
 [ 0.25877035]
 [ 0.25877035]]"
141,142.0,0.025,0.006223297427803955,0.005499579184237407,0.0,-4995.0,"[[-0.00187997]
 [-0.00613917]
 [-0.011094  ]
 [-0.011094  ]
 [-0.00418479]
 [-0.01366569]
 [-0.02469508]
 [-0.02469508]
 [-0.00515486]
 [-0.01683351]
 [-0.03041961]
 [-0.03041961]
 [-0.00351383]
 [-0.01147464]
 [-0.02073566]
 [-0.02073566]
 [ 0.00187997]
 [ 0.00613917]
 [ 0.011094  ]
 [ 0.011094  ]
 [ 0.00418479]
 [ 0.01366569]
 [ 0.02469508]
 [ 0.02469508]
 [ 0.00515486]
 [ 0.01683351]
 [ 0.03041961]
 [ 0.03041961]
 [ 0.00351383]
 [ 0.01147464]
 [ 0.02073566]
 [ 0.02073566]]","[[-0.01633106]
 [-0.0533301 ]
 [-0.09637211]
 [-0.09637211]
 [-0.040793  ]
 [-0.13321207]
 [-0.24072576]
 [-0.24072576]
 [-0.0567368 ]
 [-0.18527754]
 [-0.33481258]
 [-0.33481258]
 [-0.04393865]
 [-0.1434844 ]
 [-0.25928874]
 [-0.25928874]
 [ 0.01633106]
 [ 0.0533301 ]
 [ 0.09637211]
 [ 0.09637211]
 [ 0.040793  ]
 [ 0.13321207]
 [ 0.24072576]
 [ 0.24072576]
 [ 0.0567368 ]
 [ 0.18527754]
 [ 0.33481258]
 [ 0.33481258]
 [ 0.04393865]
 [ 0.1434844 ]
 [ 0.25928874]
 [ 0.25928874]]"
142,143.0,0.025,0.0063132840713444405,0.005699630474465275,0.0,-4995.0,"[[-0.00187577]
 [-0.00612545]
 [-0.01106922]
 [-0.01106922]
 [-0.00416496]
 [-0.01360093]
 [-0.02457805]
 [-0.02457805]
 [-0.00511755]
 [-0.01671167]
 [-0.03019944]
 [-0.03019944]
 [-0.00347964]
 [-0.01136298]
 [-0.02053389]
 [-0.02053389]
 [ 0.00187577]
 [ 0.00612545]
 [ 0.01106922]
 [ 0.01106922]
 [ 0.00416496]
 [ 0.01360093]
 [ 0.02457805]
 [ 0.02457805]
 [ 0.00511755]
 [ 0.01671167]
 [ 0.03019944]
 [ 0.03019944]
 [ 0.00347964]
 [ 0.01136298]
 [ 0.02053389]
 [ 0.02053389]]","[[-0.01637796]
 [-0.05348324]
 [-0.09664884]
 [-0.09664884]
 [-0.04089712]
 [-0.13355209]
 [-0.24134021]
 [-0.24134021]
 [-0.05686474]
 [-0.18569533]
 [-0.33556756]
 [-0.33556756]
 [-0.04402564]
 [-0.14376847]
 [-0.25980209]
 [-0.25980209]
 [ 0.01637796]
 [ 0.05348324]
 [ 0.09664884]
 [ 0.09664884]
 [ 0.04089712]
 [ 0.13355209]
 [ 0.24134021]
 [ 0.24134021]
 [ 0.05686474]
 [ 0.18569533]
 [ 0.33556756]
 [ 0.33556756]
 [ 0.04402564]
 [ 0.14376847]
 [ 0.25980209]
 [ 0.25980209]]"
143,144.0,0.025,0.006950071331653528,0.006955702778170402,0.0,-4995.0,"[[-0.00139514]
 [-0.00455592]
 [-0.00823294]
 [-0.00823294]
 [-0.0036233 ]
 [-0.01183211]
 [-0.02138165]
 [-0.02138165]
 [-0.00520729]
 [-0.01700472]
 [-0.03072899]
 [-0.03072899]
 [-0.00414133]
 [-0.01352376]
 [-0.02443861]
 [-0.02443861]
 [ 0.00139514]
 [ 0.00455592]
 [ 0.00823294]
 [ 0.00823294]
 [ 0.0036233 ]
 [ 0.01183211]
 [ 0.02138165]
 [ 0.02138165]
 [ 0.00520729]
 [ 0.01700472]
 [ 0.03072899]
 [ 0.03072899]
 [ 0.00414133]
 [ 0.01352376]
 [ 0.02443861]
 [ 0.02443861]]","[[-0.01641283]
 [-0.05359713]
 [-0.09685467]
 [-0.09685467]
 [-0.0409877 ]
 [-0.1338479 ]
 [-0.24187475]
 [-0.24187475]
 [-0.05699492]
 [-0.18612045]
 [-0.33633579]
 [-0.33633579]
 [-0.04412917]
 [-0.14410657]
 [-0.26041306]
 [-0.26041306]
 [ 0.01641283]
 [ 0.05359713]
 [ 0.09685467]
 [ 0.09685467]
 [ 0.0409877 ]
 [ 0.1338479 ]
 [ 0.24187475]
 [ 0.24187475]
 [ 0.05699492]
 [ 0.18612045]
 [ 0.33633579]
 [ 0.33633579]
 [ 0.04412917]
 [ 0.14410657]
 [ 0.26041306]
 [ 0.26041306]]"
144,145.0,0.025,0.007045161582385864,0.0071969737496792256,0.0,-4995.0,"[[-0.00128788]
 [-0.00420565]
 [-0.00759997]
 [-0.00759997]
 [-0.00349248]
 [-0.01140492]
 [-0.02060969]
 [-0.02060969]
 [-0.00524101]
 [-0.01711484]
 [-0.030928  ]
 [-0.030928  ]
 [-0.00435227]
 [-0.01421262]
 [-0.02568344]
 [-0.02568344]
 [ 0.00128788]
 [ 0.00420565]
 [ 0.00759997]
 [ 0.00759997]
 [ 0.00349248]
 [ 0.01140492]
 [ 0.02060969]
 [ 0.02060969]
 [ 0.00524101]
 [ 0.01711484]
 [ 0.030928  ]
 [ 0.030928  ]
 [ 0.00435227]
 [ 0.01421262]
 [ 0.02568344]
 [ 0.02568344]]","[[-0.01644503]
 [-0.05370228]
 [-0.09704467]
 [-0.09704467]
 [-0.04107502]
 [-0.13413302]
 [-0.24238999]
 [-0.24238999]
 [-0.05712594]
 [-0.18654832]
 [-0.33710899]
 [-0.33710899]
 [-0.04423798]
 [-0.14446188]
 [-0.26105514]
 [-0.26105514]
 [ 0.01644503]
 [ 0.05370228]
 [ 0.09704467]
 [ 0.09704467]
 [ 0.04107502]
 [ 0.13413302]
 [ 0.24238999]
 [ 0.24238999]
 [ 0.05712594]
 [ 0.18654832]
 [ 0.33710899]
 [ 0.33710899]
 [ 0.04423798]
 [ 0.14446188]
 [ 0.26105514]
 [ 0.26105514]]"
145,146.0,0.025,0.006825497855725379,0.006801763462862716,0.0,-4995.0,"[[-0.00138393]
 [-0.00451932]
 [-0.00816681]
 [-0.00816681]
 [-0.00358193]
 [-0.011697  ]
 [-0.0211375 ]
 [-0.0211375 ]
 [-0.00513026]
 [-0.01675317]
 [-0.03027443]
 [-0.03027443]
 [-0.00406614]
 [-0.01327823]
 [-0.02399492]
 [-0.02399492]
 [ 0.00138393]
 [ 0.00451932]
 [ 0.00816681]
 [ 0.00816681]
 [ 0.00358193]
 [ 0.011697  ]
 [ 0.0211375 ]
 [ 0.0211375 ]
 [ 0.00513026]
 [ 0.01675317]
 [ 0.03027443]
 [ 0.03027443]
 [ 0.00406614]
 [ 0.01327823]
 [ 0.02399492]
 [ 0.02399492]]","[[-0.01647963]
 [-0.05381526]
 [-0.09724884]
 [-0.09724884]
 [-0.04116456]
 [-0.13442544]
 [-0.24291843]
 [-0.24291843]
 [-0.0572542 ]
 [-0.18696715]
 [-0.33786585]
 [-0.33786585]
 [-0.04433963]
 [-0.14479384]
 [-0.26165501]
 [-0.26165501]
 [ 0.01647963]
 [ 0.05381526]
 [ 0.09724884]
 [ 0.09724884]
 [ 0.04116456]
 [ 0.13442544]
 [ 0.24291843]
 [ 0.24291843]
 [ 0.0572542 ]
 [ 0.18696715]
 [ 0.33786585]
 [ 0.33786585]
 [ 0.04433963]
 [ 0.14479384]
 [ 0.26165501]
 [ 0.26165501]]"
146,147.0,0.025,0.006523788649310032,0.006256293296107362,0.0,-4995.0,"[[-0.00142679]
 [-0.00465929]
 [-0.00841973]
 [-0.00841973]
 [-0.00361489]
 [-0.01180466]
 [-0.02133204]
 [-0.02133204]
 [-0.00506816]
 [-0.0165504 ]
 [-0.02990801]
 [-0.02990801]
 [-0.00393212]
 [-0.01284058]
 [-0.02320404]
 [-0.02320404]
 [ 0.00142679]
 [ 0.00465929]
 [ 0.00841973]
 [ 0.00841973]
 [ 0.00361489]
 [ 0.01180466]
 [ 0.02133204]
 [ 0.02133204]
 [ 0.00506816]
 [ 0.0165504 ]
 [ 0.02990801]
 [ 0.02990801]
 [ 0.00393212]
 [ 0.01284058]
 [ 0.02320404]
 [ 0.02320404]]","[[-0.0165153 ]
 [-0.05393174]
 [-0.09745933]
 [-0.09745933]
 [-0.04125494]
 [-0.13472056]
 [-0.24345173]
 [-0.24345173]
 [-0.0573809 ]
 [-0.18738091]
 [-0.33861355]
 [-0.33861355]
 [-0.04443794]
 [-0.14511485]
 [-0.26223512]
 [-0.26223512]
 [ 0.0165153 ]
 [ 0.05393174]
 [ 0.09745933]
 [ 0.09745933]
 [ 0.04125494]
 [ 0.13472056]
 [ 0.24345173]
 [ 0.24345173]
 [ 0.0573809 ]
 [ 0.18738091]
 [ 0.33861355]
 [ 0.33861355]
 [ 0.04443794]
 [ 0.14511485]
 [ 0.26223512]
 [ 0.26223512]]"
